DATE,day,month,year,RAINs,PRCPs,TMAXs,TMINs,rain_s,PRCPj,SNOWj,SNWDj,TMAXj,TMINj,prec_j,PRCPs1,TMAXs1,TMINs1,rain_s1,PRCPj1,SNOWj1,SNWDj1,TMAXj1,TMINj1,prec_j1,PRCPs2,TMAXs2,TMINs2,rain_s2,PRCPj2,SNOWj2,SNWDj2,TMAXj2,TMINj2,prec_j2,PRCPs3,TMAXs3,TMINs3,RAINs3,rain_s3,PRCPj3,SNOWj3,SNWDj3,TMAXj3,TMINj3,prec_j3
12/12/1986,12,12,1986,TRUE,0.03,45,38,1,0.85,0,17,34,32,1,0.05,44,33,1,0,0,19,33,29,0,0,47,29,0,0,0,19,41,32,0,0,46,29,0,0.52,0,20,43,37,1,
12/13/1986,13,12,1986,TRUE,0.19,47,40,1,0,0,16,38,32,0,0.03,45,38,1,0.85,0,17,34,32,1,0.05,44,33,1,0,0,19,33,29,0,0,47,29,0,0,0,19,41,32,0,
12/14/1986,14,12,1986,TRUE,0.12,49,41,1,0.4,1.5,17,33,29,1,0.19,47,40,1,0,0,16,38,32,0,0.03,45,38,1,0.85,0,17,34,32,1,0.05,44,33,1,0,0,19,33,29,0,
12/15/1986,15,12,1986,FALSE,0,53,37,0,0.45,0,15,42,32,1,0.12,49,41,1,0.4,1.5,17,33,29,1,0.19,47,40,1,0,0,16,38,32,0,0.03,45,38,1,0.85,0,17,34,32,1,
12/16/1986,16,12,1986,FALSE,0,47,35,0,1.12,0,14,44,34,1,0,53,37,0,0.45,0,15,42,32,1,0.12,49,41,1,0.4,1.5,17,33,29,1,0.19,47,40,1,0,0,16,38,32,0,
12/17/1986,17,12,1986,FALSE,0,49,33,0,0,0,14,40,32,0,0,47,35,0,1.12,0,14,44,34,1,0,53,37,0,0.45,0,15,42,32,1,0.12,49,41,1,0.4,1.5,17,33,29,1,
12/18/1986,18,12,1986,TRUE,0.06,46,33,1,0,0,14,33,28,0,0,49,33,0,0,0,14,40,32,0,0,47,35,0,1.12,0,14,44,34,1,0,53,37,0,0.45,0,15,42,32,1,
12/19/1986,19,12,1986,TRUE,0.03,51,38,1,0,0,14,32,28,0,0.06,46,33,1,0,0,14,33,28,0,0,49,33,0,0,0,14,40,32,0,0,47,35,0,1.12,0,14,44,34,1,
12/20/1986,20,12,1986,FALSE,0,48,36,0,0.45,4,18,33,30,1,0.03,51,38,1,0,0,14,32,28,0,0.06,46,33,1,0,0,14,33,28,0,0,49,33,0,0,0,14,40,32,0,
12/21/1986,21,12,1986,TRUE,0.35,51,40,1,0.17,0,15,38,32,1,0,48,36,0,0.45,4,18,33,30,1,0.03,51,38,1,0,0,14,32,28,0,0.06,46,33,1,0,0,14,33,28,0,
12/22/1986,22,12,1986,TRUE,0.35,54,45,1,0,0,15,36,30,0,0.35,51,40,1,0.17,0,15,38,32,1,0,48,36,0,0.45,4,18,33,30,1,0.03,51,38,1,0,0,14,32,28,0,
12/23/1986,23,12,1986,FALSE,0,52,43,0,0.12,1,16,33,28,1,0.35,54,45,1,0,0,15,36,30,0,0.35,51,40,1,0.17,0,15,38,32,1,0,48,36,0,0.45,4,18,33,30,1,
12/24/1986,24,12,1986,TRUE,0.19,48,42,1,0.81,7.5,21,40,28,1,0,52,43,0,0.12,1,16,33,28,1,0.35,54,45,1,0,0,15,36,30,0,0.35,51,40,1,0.17,0,15,38,32,1,
12/25/1986,25,12,1986,TRUE,0.75,45,39,1,1.43,6,24,41,32,1,0.19,48,42,1,0.81,7.5,21,40,28,1,0,52,43,0,0.12,1,16,33,28,1,0.35,54,45,1,0,0,15,36,30,0,
12/26/1986,26,12,1986,FALSE,0,53,41,0,0.87,0,20,42,32,1,0.75,45,39,1,1.43,6,24,41,32,1,0.19,48,42,1,0.81,7.5,21,40,28,1,0,52,43,0,0.12,1,16,33,28,1,
12/27/1986,27,12,1986,FALSE,0,49,41,0,0,0,20,39,30,0,0,53,41,0,0.87,0,20,42,32,1,0.75,45,39,1,1.43,6,24,41,32,1,0.19,48,42,1,0.81,7.5,21,40,28,1,
12/28/1986,28,12,1986,TRUE,0.61,47,36,1,,3,21,34,30,,0,49,41,0,0,0,20,39,30,0,0,53,41,0,0.87,0,20,42,32,1,0.75,45,39,1,1.43,6,24,41,32,1,
12/29/1986,29,12,1986,TRUE,0.71,48,44,1,,0,,40,31,,0.61,47,36,1,,3,21,34,30,,0,49,41,0,0,0,20,39,30,0,0,53,41,0,0.87,0,20,42,32,1,
12/30/1986,30,12,1986,FALSE,0,49,35,0,0.32,0,19,41,34,1,0.71,48,44,1,,0,,40,31,,0.61,47,36,1,,3,21,34,30,,0,49,41,0,0,0,20,39,30,0,
12/31/1986,31,12,1986,TRUE,0.06,48,37,1,0,0,,35,31,0,0,49,35,0,0.32,0,19,41,34,1,0.71,48,44,1,,0,,40,31,,0.61,47,36,1,,3,21,34,30,,
1/1/1987,1,1,1987,TRUE,0.3,49,41,1,0.63,4.5,22,33,31,1,0.06,48,37,1,0,0,,35,31,0,0,49,35,0,0.32,0,19,41,34,1,0.71,48,44,1,,0,,40,31,,
1/2/1987,2,1,1987,TRUE,0.29,50,42,1,0.12,0,22,33,31,1,0.3,49,41,1,0.63,4.5,22,33,31,1,0.06,48,37,1,0,0,,35,31,0,0,49,35,0,0.32,0,19,41,34,1,
1/3/1987,3,1,1987,TRUE,0.26,49,43,1,0,0,22,36,22,0,0.29,50,42,1,0.12,0,22,33,31,1,0.3,49,41,1,0.63,4.5,22,33,31,1,0.06,48,37,1,0,0,,35,31,0,
1/4/1987,4,1,1987,TRUE,0.2,47,37,1,0,0,22,28,18,0,0.26,49,43,1,0,0,22,36,22,0,0.29,50,42,1,0.12,0,22,33,31,1,0.3,49,41,1,0.63,4.5,22,33,31,1,
1/5/1987,5,1,1987,FALSE,0,44,29,0,0.12,1.5,23,32,28,1,0.2,47,37,1,0,0,22,28,18,0,0.26,49,43,1,0,0,22,36,22,0,0.29,50,42,1,0.12,0,22,33,31,1,
1/6/1987,6,1,1987,FALSE,0,40,27,0,0.45,0,20,42,32,1,0,44,29,0,0.12,1.5,23,32,28,1,0.2,47,37,1,0,0,22,28,18,0,0.26,49,43,1,0,0,22,36,22,0,
1/7/1987,7,1,1987,FALSE,0,39,25,0,0.5,0,18,44,38,1,0,40,27,0,0.45,0,20,42,32,1,0,44,29,0,0.12,1.5,23,32,28,1,0.2,47,37,1,0,0,22,28,18,0,
1/8/1987,8,1,1987,FALSE,0,42,23,0,1.12,2,16,41,32,1,0,39,25,0,0.5,0,18,44,38,1,0,40,27,0,0.45,0,20,42,32,1,0,44,29,0,0.12,1.5,23,32,28,1,
1/9/1987,9,1,1987,FALSE,0,46,28,0,1.45,0,14,43,35,1,0,42,23,0,1.12,2,16,41,32,1,0,39,25,0,0.5,0,18,44,38,1,0,40,27,0,0.45,0,20,42,32,1,
1/10/1987,10,1,1987,FALSE,0,51,39,0,0.17,0,12,40,31,1,0,46,28,0,1.45,0,14,43,35,1,0,42,23,0,1.12,2,16,41,32,1,0,39,25,0,0.5,0,18,44,38,1,
1/11/1987,11,1,1987,TRUE,0.03,59,47,1,0,0,12,32,25,0,0,51,39,0,0.17,0,12,40,31,1,0,46,28,0,1.45,0,14,43,35,1,0,42,23,0,1.12,2,16,41,32,1,
1/12/1987,12,1,1987,TRUE,0.5,49,40,1,0,0,12,30,22,0,0.03,59,47,1,0,0,12,32,25,0,0,51,39,0,0.17,0,12,40,31,1,0,46,28,0,1.45,0,14,43,35,1,
1/13/1987,13,1,1987,TRUE,0.38,42,33,1,0,0,12,24,13,0,0.5,49,40,1,0,0,12,30,22,0,0.03,59,47,1,0,0,12,32,25,0,0,51,39,0,0.17,0,12,40,31,1,
1/14/1987,14,1,1987,FALSE,0,42,31,0,0,0,12,13,7,0,0.38,42,33,1,0,0,12,24,13,0,0.5,49,40,1,0,0,12,30,22,0,0.03,59,47,1,0,0,12,32,25,0,
1/15/1987,15,1,1987,FALSE,0,37,25,0,0.17,2.5,14,20,9,1,0,42,31,0,0,0,12,13,7,0,0.38,42,33,1,0,0,12,24,13,0,0.5,49,40,1,0,0,12,30,22,0,
1/16/1987,16,1,1987,FALSE,0,37,28,0,,7.5,20,33,18,,0,37,25,0,0.17,2.5,14,20,9,1,0,42,31,0,0,0,12,13,7,0,0.38,42,33,1,0,0,12,24,13,0,
1/17/1987,17,1,1987,FALSE,0,40,34,0,1.47,0,18,39,32,1,0,37,28,0,,7.5,20,33,18,,0,37,25,0,0.17,2.5,14,20,9,1,0,42,31,0,0,0,12,13,7,0,
1/18/1987,18,1,1987,TRUE,0.01,40,34,1,0.08,0,18,38,33,1,0,40,34,0,1.47,0,18,39,32,1,0,37,28,0,,7.5,20,33,18,,0,37,25,0,0.17,2.5,14,20,9,1,
1/19/1987,19,1,1987,FALSE,0,44,32,0,1.28,4.5,19,36,31,1,0.01,40,34,1,0.08,0,18,38,33,1,0,40,34,0,1.47,0,18,39,32,1,0,37,28,0,,7.5,20,33,18,,
1/20/1987,20,1,1987,FALSE,0,46,30,0,0.07,0,17,38,32,1,0,44,32,0,1.28,4.5,19,36,31,1,0.01,40,34,1,0.08,0,18,38,33,1,0,40,34,0,1.47,0,18,39,32,1,
1/21/1987,21,1,1987,FALSE,0,40,30,0,0,0,16,33,29,0,0,46,30,0,0.07,0,17,38,32,1,0,44,32,0,1.28,4.5,19,36,31,1,0.01,40,34,1,0.08,0,18,38,33,1,
1/22/1987,22,1,1987,FALSE,0,47,30,0,0.19,0.8,16,33,29,1,0,40,30,0,0,0,16,33,29,0,0,46,30,0,0.07,0,17,38,32,1,0,44,32,0,1.28,4.5,19,36,31,1,
1/23/1987,23,1,1987,TRUE,0.17,47,38,1,0.14,2,17,33,29,1,0,47,30,0,0.19,0.8,16,33,29,1,0,40,30,0,0,0,16,33,29,0,0,46,30,0,0.07,0,17,38,32,1,
1/24/1987,24,1,1987,TRUE,0.59,47,39,1,0,0,17,35,30,0,0.17,47,38,1,0.14,2,17,33,29,1,0,47,30,0,0.19,0.8,16,33,29,1,0,40,30,0,0,0,16,33,29,0,
1/25/1987,25,1,1987,TRUE,0.04,47,40,1,,3.5,19,34,29,,0.59,47,39,1,0,0,17,35,30,0,0.17,47,38,1,0.14,2,17,33,29,1,0,47,30,0,0.19,0.8,16,33,29,1,
1/26/1987,26,1,1987,TRUE,0.49,47,40,1,0,0,19,31,20,0,0.04,47,40,1,,3.5,19,34,29,,0.59,47,39,1,0,0,17,35,30,0,0.17,47,38,1,0.14,2,17,33,29,1,
1/27/1987,27,1,1987,TRUE,0.21,54,42,1,0,0,18,34,14,0,0.49,47,40,1,0,0,19,31,20,0,0.04,47,40,1,,3.5,19,34,29,,0.59,47,39,1,0,0,17,35,30,0,
1/28/1987,28,1,1987,TRUE,0.31,47,42,1,0,0,18,33,20,0,0.21,54,42,1,0,0,18,34,14,0,0.49,47,40,1,0,0,19,31,20,0,0.04,47,40,1,,3.5,19,34,29,,
1/29/1987,29,1,1987,TRUE,0.02,52,43,1,0.14,1.7,19,25,13,1,0.31,47,42,1,0,0,18,33,20,0,0.21,54,42,1,0,0,18,34,14,0,0.49,47,40,1,0,0,19,31,20,0,
1/30/1987,30,1,1987,TRUE,0.25,50,40,1,0.08,1,20,25,21,1,0.02,52,43,1,0.14,1.7,19,25,13,1,0.31,47,42,1,0,0,18,33,20,0,0.21,54,42,1,0,0,18,34,14,0,
1/31/1987,31,1,1987,TRUE,1.93,46,39,1,0.41,5,24,32,22,1,0.25,50,40,1,0.08,1,20,25,21,1,0.02,52,43,1,0.14,1.7,19,25,13,1,0.31,47,42,1,0,0,18,33,20,0,
2/1/1987,1,2,1987,TRUE,0.44,52,40,1,0,0,24,36,26,0,1.93,46,39,1,0.41,5,24,32,22,1,0.25,50,40,1,0.08,1,20,25,21,1,0.02,52,43,1,0.14,1.7,19,25,13,1,
2/2/1987,2,2,1987,TRUE,0.1,44,39,1,0.44,5.5,29,28,24,1,0.44,52,40,1,0,0,24,36,26,0,1.93,46,39,1,0.41,5,24,32,22,1,0.25,50,40,1,0.08,1,20,25,21,1,
2/3/1987,3,2,1987,TRUE,0.1,54,42,1,0.34,4.5,33,33,25,1,0.1,44,39,1,0.44,5.5,29,28,24,1,0.44,52,40,1,0,0,24,36,26,0,1.93,46,39,1,0.41,5,24,32,22,1,
2/4/1987,4,2,1987,TRUE,0.15,54,46,1,0.18,2,30,40,28,1,0.1,54,42,1,0.34,4.5,33,33,25,1,0.1,44,39,1,0.44,5.5,29,28,24,1,0.44,52,40,1,0,0,24,36,26,0,
2/5/1987,5,2,1987,FALSE,0,62,40,0,0,0,28,38,31,0,0.15,54,46,1,0.18,2,30,40,28,1,0.1,54,42,1,0.34,4.5,33,33,25,1,0.1,44,39,1,0.44,5.5,29,28,24,1,
2/6/1987,6,2,1987,FALSE,0,58,34,0,1.07,2.5,27,38,32,1,0,62,40,0,0,0,28,38,31,0,0.15,54,46,1,0.18,2,30,40,28,1,0.1,54,42,1,0.34,4.5,33,33,25,1,
2/7/1987,7,2,1987,FALSE,0,53,31,0,0.22,0,25,38,33,1,0,58,34,0,1.07,2.5,27,38,32,1,0,62,40,0,0,0,28,38,31,0,0.15,54,46,1,0.18,2,30,40,28,1,
2/8/1987,8,2,1987,FALSE,0,64,40,0,1.32,3.5,26,34,32,1,0,53,31,0,0.22,0,25,38,33,1,0,58,34,0,1.07,2.5,27,38,32,1,0,62,40,0,0,0,28,38,31,0,
2/9/1987,9,2,1987,FALSE,0,61,48,0,0.83,0,24,35,32,1,0,64,40,0,1.32,3.5,26,34,32,1,0,53,31,0,0.22,0,25,38,33,1,0,58,34,0,1.07,2.5,27,38,32,1,
2/10/1987,10,2,1987,TRUE,0.03,61,47,1,0,0,24,41,31,0,0,61,48,0,0.83,0,24,35,32,1,0,64,40,0,1.32,3.5,26,34,32,1,0,53,31,0,0.22,0,25,38,33,1,
2/11/1987,11,2,1987,TRUE,0.14,58,47,1,0.11,1,25,35,32,1,0.03,61,47,1,0,0,24,41,31,0,0,61,48,0,0.83,0,24,35,32,1,0,64,40,0,1.32,3.5,26,34,32,1,
2/12/1987,12,2,1987,TRUE,0.04,61,45,1,0.08,0,25,35,31,1,0.14,58,47,1,0.11,1,25,35,32,1,0.03,61,47,1,0,0,24,41,31,0,0,61,48,0,0.83,0,24,35,32,1,
2/13/1987,13,2,1987,TRUE,0.25,55,45,1,0,0,24,38,24,0,0.04,61,45,1,0.08,0,25,35,31,1,0.14,58,47,1,0.11,1,25,35,32,1,0.03,61,47,1,0,0,24,41,31,0,
2/14/1987,14,2,1987,FALSE,0,52,42,0,,4,28,30,24,,0.25,55,45,1,0,0,24,38,24,0,0.04,61,45,1,0.08,0,25,35,31,1,0.14,58,47,1,0.11,1,25,35,32,1,
2/15/1987,15,2,1987,TRUE,0.28,53,45,1,0,0,27,35,28,0,0,52,42,0,,4,28,30,24,,0.25,55,45,1,0,0,24,38,24,0,0.04,61,45,1,0.08,0,25,35,31,1,
2/16/1987,16,2,1987,TRUE,0.09,48,43,1,0.33,2,28,36,28,1,0.28,53,45,1,0,0,27,35,28,0,0,52,42,0,,4,28,30,24,,0.25,55,45,1,0,0,24,38,24,0,
2/17/1987,17,2,1987,FALSE,0,48,36,0,0.16,0,26,37,31,1,0.09,48,43,1,0.33,2,28,36,28,1,0.28,53,45,1,0,0,27,35,28,0,0,52,42,0,,4,28,30,24,,
2/18/1987,18,2,1987,FALSE,0,47,35,0,0.21,1,26,34,32,1,0,48,36,0,0.16,0,26,37,31,1,0.09,48,43,1,0.33,2,28,36,28,1,0.28,53,45,1,0,0,27,35,28,0,
2/19/1987,19,2,1987,FALSE,0,48,43,0,0.55,0,24,40,32,1,0,47,35,0,0.21,1,26,34,32,1,0,48,36,0,0.16,0,26,37,31,1,0.09,48,43,1,0.33,2,28,36,28,1,
2/20/1987,20,2,1987,FALSE,0,51,43,0,,2,26,40,32,,0,48,43,0,0.55,0,24,40,32,1,0,47,35,0,0.21,1,26,34,32,1,0,48,36,0,0.16,0,26,37,31,1,
2/21/1987,21,2,1987,TRUE,0.02,47,38,1,,0,24,40,32,,0,51,43,0,,2,26,40,32,,0,48,43,0,0.55,0,24,40,32,1,0,47,35,0,0.21,1,26,34,32,1,
2/22/1987,22,2,1987,TRUE,0.06,47,37,1,0,0,23,44,30,0,0.02,47,38,1,,0,24,40,32,,0,51,43,0,,2,26,40,32,,0,48,43,0,0.55,0,24,40,32,1,
2/23/1987,23,2,1987,FALSE,0,53,37,0,0,0,23,36,25,0,0.06,47,37,1,0,0,23,44,30,0,0.02,47,38,1,,0,24,40,32,,0,51,43,0,,2,26,40,32,,
2/24/1987,24,2,1987,FALSE,0,50,34,0,0.22,0,22,37,32,1,0,53,37,0,0,0,23,36,25,0,0.06,47,37,1,0,0,23,44,30,0,0.02,47,38,1,,0,24,40,32,,
2/25/1987,25,2,1987,FALSE,0,50,29,0,0.76,0,22,38,33,1,0,50,34,0,0.22,0,22,37,32,1,0,53,37,0,0,0,23,36,25,0,0.06,47,37,1,0,0,23,44,30,0,
2/26/1987,26,2,1987,FALSE,0,50,34,0,0.07,1.5,23,36,21,1,0,50,29,0,0.76,0,22,38,33,1,0,50,34,0,0.22,0,22,37,32,1,0,53,37,0,0,0,23,36,25,0,
2/27/1987,27,2,1987,TRUE,0.01,49,39,1,0,0,23,30,19,0,0,50,34,0,0.07,1.5,23,36,21,1,0,50,29,0,0.76,0,22,38,33,1,0,50,34,0,0.22,0,22,37,32,1,
2/28/1987,28,2,1987,TRUE,0.34,43,37,1,0,0,23,25,16,0,0.01,49,39,1,0,0,23,30,19,0,0,50,34,0,0.07,1.5,23,36,21,1,0,50,29,0,0.76,0,22,38,33,1,
3/1/1987,1,3,1987,TRUE,0.22,46,38,1,0,0,23,25,18,0,0.34,43,37,1,0,0,23,25,16,0,0.01,49,39,1,0,0,23,30,19,0,0,50,34,0,0.07,1.5,23,36,21,1,
3/2/1987,2,3,1987,TRUE,1.16,51,43,1,0,0,23,21,11,0,0.22,46,38,1,0,0,23,25,18,0,0.34,43,37,1,0,0,23,25,16,0,0.01,49,39,1,0,0,23,30,19,0,
3/3/1987,3,3,1987,TRUE,1.47,54,50,1,0,0,23,18,9,0,1.16,51,43,1,0,0,23,21,11,0,0.22,46,38,1,0,0,23,25,18,0,0.34,43,37,1,0,0,23,25,16,0,
3/4/1987,4,3,1987,FALSE,0,68,51,0,0,0,23,17,8,0,1.47,54,50,1,0,0,23,18,9,0,1.16,51,43,1,0,0,23,21,11,0,0.22,46,38,1,0,0,23,25,18,0,
3/5/1987,5,3,1987,TRUE,0.35,56,46,1,0,0,23,17,8,0,0,68,51,0,0,0,23,17,8,0,1.47,54,50,1,0,0,23,18,9,0,1.16,51,43,1,0,0,23,21,11,0,
3/6/1987,6,3,1987,TRUE,0.27,54,40,1,0.37,8,31,10,8,1,0.35,56,46,1,0,0,23,17,8,0,0,68,51,0,0,0,23,17,8,0,1.47,54,50,1,0,0,23,18,9,0,
3/7/1987,7,3,1987,FALSE,0,57,36,0,0.41,5,34,28,10,1,0.27,54,40,1,0.37,8,31,10,8,1,0.35,56,46,1,0,0,23,17,8,0,0,68,51,0,0,0,23,17,8,0,
3/8/1987,8,3,1987,TRUE,0.01,58,39,1,0,0,33,35,14,0,0,57,36,0,0.41,5,34,28,10,1,0.27,54,40,1,0.37,8,31,10,8,1,0.35,56,46,1,0,0,23,17,8,0,
3/9/1987,9,3,1987,TRUE,0.42,52,43,1,0,0,30,42,25,0,0.01,58,39,1,0,0,33,35,14,0,0,57,36,0,0.41,5,34,28,10,1,0.27,54,40,1,0.37,8,31,10,8,1,
3/10/1987,10,3,1987,TRUE,0.3,60,44,1,0,0,29,44,33,0,0.42,52,43,1,0,0,30,42,25,0,0.01,58,39,1,0,0,33,35,14,0,0,57,36,0,0.41,5,34,28,10,1,
3/11/1987,11,3,1987,TRUE,0.23,56,46,1,0,0,28,42,31,0,0.3,60,44,1,0,0,29,44,33,0,0.42,52,43,1,0,0,30,42,25,0,0.01,58,39,1,0,0,33,35,14,0,
3/12/1987,12,3,1987,TRUE,0.24,56,48,1,0,0,27,37,30,0,0.23,56,46,1,0,0,28,42,31,0,0.3,60,44,1,0,0,29,44,33,0,0.42,52,43,1,0,0,30,42,25,0,
3/13/1987,13,3,1987,TRUE,0.1,53,44,1,0,0,26,46,26,0,0.24,56,48,1,0,0,27,37,30,0,0.23,56,46,1,0,0,28,42,31,0,0.3,60,44,1,0,0,29,44,33,0,
3/14/1987,14,3,1987,TRUE,0.07,53,42,1,0,0,25,44,26,0,0.1,53,44,1,0,0,26,46,26,0,0.24,56,48,1,0,0,27,37,30,0,0.23,56,46,1,0,0,28,42,31,0,
3/15/1987,15,3,1987,FALSE,0,56,40,0,0,0,24,39,28,0,0.07,53,42,1,0,0,25,44,26,0,0.1,53,44,1,0,0,26,46,26,0,0.24,56,48,1,0,0,27,37,30,0,
3/16/1987,16,3,1987,TRUE,0.31,53,43,1,0.46,0,22,42,33,1,0,56,40,0,0,0,24,39,28,0,0.07,53,42,1,0,0,25,44,26,0,0.1,53,44,1,0,0,26,46,26,0,
3/17/1987,17,3,1987,TRUE,0.19,52,41,1,0,0,21,45,30,0,0.31,53,43,1,0.46,0,22,42,33,1,0,56,40,0,0,0,24,39,28,0,0.07,53,42,1,0,0,25,44,26,0,
3/18/1987,18,3,1987,TRUE,0.1,51,40,1,0,0,20,45,29,0,0.19,52,41,1,0,0,21,45,30,0,0.31,53,43,1,0.46,0,22,42,33,1,0,56,40,0,0,0,24,39,28,0,
3/19/1987,19,3,1987,FALSE,0,53,40,0,0,0,20,43,29,0,0.1,51,40,1,0,0,20,45,29,0,0.19,52,41,1,0,0,21,45,30,0,0.31,53,43,1,0.46,0,22,42,33,1,
3/20/1987,20,3,1987,FALSE,0,55,40,0,0,0,19,47,24,0,0,53,40,0,0,0,20,43,29,0,0.1,51,40,1,0,0,20,45,29,0,0.19,52,41,1,0,0,21,45,30,0,
3/21/1987,21,3,1987,FALSE,0,62,41,0,0,0,18,44,26,0,0,55,40,0,0,0,19,47,24,0,0,53,40,0,0,0,20,43,29,0,0.1,51,40,1,0,0,20,45,29,0,
3/22/1987,22,3,1987,FALSE,0,60,37,0,0,0,17,45,29,0,0,62,41,0,0,0,18,44,26,0,0,55,40,0,0,0,19,47,24,0,0,53,40,0,0,0,20,43,29,0,
3/23/1987,23,3,1987,TRUE,0.05,54,41,1,0.22,0,16,45,34,1,0,60,37,0,0,0,17,45,29,0,0,62,41,0,0,0,18,44,26,0,0,55,40,0,0,0,19,47,24,0,
3/24/1987,24,3,1987,FALSE,0,58,38,0,0.27,0,15,39,34,1,0.05,54,41,1,0.22,0,16,45,34,1,0,60,37,0,0,0,17,45,29,0,0,62,41,0,0,0,18,44,26,0,
3/25/1987,25,3,1987,TRUE,0.04,51,39,1,0.38,0,14,45,33,1,0,58,38,0,0.27,0,15,39,34,1,0.05,54,41,1,0.22,0,16,45,34,1,0,60,37,0,0,0,17,45,29,0,
3/26/1987,26,3,1987,FALSE,0,54,36,0,0.21,0,13,42,34,1,0.04,51,39,1,0.38,0,14,45,33,1,0,58,38,0,0.27,0,15,39,34,1,0.05,54,41,1,0.22,0,16,45,34,1,
3/27/1987,27,3,1987,FALSE,0,55,35,0,0,0,12,45,33,0,0,54,36,0,0.21,0,13,42,34,1,0.04,51,39,1,0.38,0,14,45,33,1,0,58,38,0,0.27,0,15,39,34,1,
3/28/1987,28,3,1987,FALSE,0,57,35,0,2,7,19,37,32,1,0,55,35,0,0,0,12,45,33,0,0,54,36,0,0.21,0,13,42,34,1,0.04,51,39,1,0.38,0,14,45,33,1,
3/29/1987,29,3,1987,FALSE,0,65,42,0,0.65,0,15,42,33,1,0,57,35,0,2,7,19,37,32,1,0,55,35,0,0,0,12,45,33,0,0,54,36,0,0.21,0,13,42,34,1,
3/30/1987,30,3,1987,FALSE,0,68,38,0,0.29,0,13,43,34,1,0,65,42,0,0.65,0,15,42,33,1,0,57,35,0,2,7,19,37,32,1,0,55,35,0,0,0,12,45,33,0,
3/31/1987,31,3,1987,FALSE,0,75,45,0,0,0,11,49,31,0,0,68,38,0,0.29,0,13,43,34,1,0,65,42,0,0.65,0,15,42,33,1,0,57,35,0,2,7,19,37,32,1,
4/1/1987,1,4,1987,FALSE,0,82,43,0,0,0,9,50,30,0,0,75,45,0,0,0,11,49,31,0,0,68,38,0,0.29,0,13,43,34,1,0,65,42,0,0.65,0,15,42,33,1,
4/2/1987,2,4,1987,FALSE,0,69,49,0,0,0,8,49,34,0,0,82,43,0,0,0,9,50,30,0,0,75,45,0,0,0,11,49,31,0,0,68,38,0,0.29,0,13,43,34,1,
4/3/1987,3,4,1987,TRUE,0.23,52,46,1,0.2,0,7,45,36,1,0,69,49,0,0,0,8,49,34,0,0,82,43,0,0,0,9,50,30,0,0,75,45,0,0,0,11,49,31,0,
4/4/1987,4,4,1987,FALSE,0,60,46,0,0.85,0,6,43,34,1,0.23,52,46,1,0.2,0,7,45,36,1,0,69,49,0,0,0,8,49,34,0,0,82,43,0,0,0,9,50,30,0,
4/5/1987,5,4,1987,TRUE,0.1,58,44,1,0.07,0,6,45,31,1,0,60,46,0,0.85,0,6,43,34,1,0.23,52,46,1,0.2,0,7,45,36,1,0,69,49,0,0,0,8,49,34,0,
4/6/1987,6,4,1987,TRUE,0.05,60,43,1,0,0,5,52,29,0,0.1,58,44,1,0.07,0,6,45,31,1,0,60,46,0,0.85,0,6,43,34,1,0.23,52,46,1,0.2,0,7,45,36,1,
4/7/1987,7,4,1987,TRUE,0.51,58,42,1,0.08,0,4,47,36,1,0.05,60,43,1,0,0,5,52,29,0,0.1,58,44,1,0.07,0,6,45,31,1,0,60,46,0,0.85,0,6,43,34,1,
4/8/1987,8,4,1987,FALSE,0,53,41,0,0,0,3,51,32,0,0.51,58,42,1,0.08,0,4,47,36,1,0.05,60,43,1,0,0,5,52,29,0,0.1,58,44,1,0.07,0,6,45,31,1,
4/9/1987,9,4,1987,FALSE,0,60,39,0,0.28,0,2,45,35,1,0,53,41,0,0,0,3,51,32,0,0.51,58,42,1,0.08,0,4,47,36,1,0.05,60,43,1,0,0,5,52,29,0,
4/10/1987,10,4,1987,TRUE,0.29,53,40,1,0.17,0,1,44,35,1,0,60,39,0,0.28,0,2,45,35,1,0,53,41,0,0,0,3,51,32,0,0.51,58,42,1,0.08,0,4,47,36,1,
4/11/1987,11,4,1987,TRUE,0.07,52,40,1,0,0,0,47,33,0,0.29,53,40,1,0.17,0,1,44,35,1,0,60,39,0,0.28,0,2,45,35,1,0,53,41,0,0,0,3,51,32,0,
4/12/1987,12,4,1987,FALSE,0,56,38,0,0,0,0,43,31,0,0.07,52,40,1,0,0,0,47,33,0,0.29,53,40,1,0.17,0,1,44,35,1,0,60,39,0,0.28,0,2,45,35,1,
4/13/1987,13,4,1987,FALSE,0,65,45,0,0.55,0,0,40,35,1,0,56,38,0,0,0,0,43,31,0,0.07,52,40,1,0,0,0,47,33,0,0.29,53,40,1,0.17,0,1,44,35,1,
4/14/1987,14,4,1987,TRUE,0.38,60,47,1,0.17,0,0,42,38,1,0,65,45,0,0.55,0,0,40,35,1,0,56,38,0,0,0,0,43,31,0,0.07,52,40,1,0,0,0,47,33,0,
4/15/1987,15,4,1987,FALSE,0,55,48,0,0.14,0,0,44,37,1,0.38,60,47,1,0.17,0,0,42,38,1,0,65,45,0,0.55,0,0,40,35,1,0,56,38,0,0,0,0,43,31,0,
4/16/1987,16,4,1987,TRUE,0.04,55,45,1,1.04,0,0,40,32,1,0,55,48,0,0.14,0,0,44,37,1,0.38,60,47,1,0.17,0,0,42,38,1,0,65,45,0,0.55,0,0,40,35,1,
